item_id,item_name,item_price,item_cat,image_url,product_link,image_file
190,"MALMמסגרת מיטה, גב גבוה עם 2 תאי אחסון, לבן/Luröy, ‎90x200 ס""מ‏","₪ 1,290",Bed single,https://www.ikea.com/il/he/images/products/malm-bed-frame-high-w-2-storage-boxes-white-luroey__1154404_pe886051_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/malm-bed-frame-high-w-2-storage-boxes-white-luroey-s29011507/,190.jpg
191,"VIHALSמיטה עם 2 קופסאות אחסון, לבן/Luröy, ‎90x200 ס""מ‏",₪ 890,Bed single,https://www.ikea.com/pimg/1446113_pe988553_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/vihals-bed-frame-with-2-storage-boxes-white-luroey-s59581983/,191.jpg
192,"MALMמסגרת מיטה גבוהה, לבן, ‎90x200 ס""מ‏",₪ 795,Bed single,https://www.ikea.com/pimg/0637620_pe704551_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/malm-bed-frame-high-white-00249487/,192.jpg
193,"RAMNEFJÄLLמסגרת מיטה מרופדת, Kilanda בז' בהיר/Luröy, ‎90x200 ס""מ‏",₪ 995,Bed single,https://www.ikea.com/il/he/images/products/ramnefjaell-upholstered-bed-frame-kilanda-light-beige-luroey__1258168_pe927358_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/ramnefjaell-upholstered-bed-frame-kilanda-light-beige-luroey-s99552752/,193.jpg
194,"VIHALSמסגרת מיטה, לבן, ‎90x200 ס""מ‏",₪ 495,Bed single,https://www.ikea.com/pimg/1446112_pe988552_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/vihals-bed-frame-white-40602424/,194.jpg
195,"NEIDENמיטה, אורן/Luröy, ‎90x200 ס""מ‏",₪ 395,Bed single,https://www.ikea.com/il/he/images/products/neiden-bed-frame-pine-luroey__0749132_pe745501_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/neiden-bed-frame-pine-luroey-s59248612/,195.jpg
196,"VIHALSמסגרת מיטה עם מיטה תחתונה, לבן/Luröy, ‎90x200 ס""מ‏","₪ 1,045",Bed single,https://www.ikea.com/pimg/1446859_pe988913_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/vihals-bed-frame-with-1-trundle-bed-white-luroey-s69582034/,196.jpg
197,"MALMמסגרת מיטה גבוהה, לבן/Luröy, ‎90x200 ס""מ‏",₪ 895,Bed single,https://www.ikea.com/il/he/images/products/malm-bed-frame-high-white-luroey__0637620_pe704551_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/malm-bed-frame-high-white-luroey-s19009562/,197.jpg
198,"HEMNESמסגרת מיטה, גוון לבן, ‎90x200 ס""מ‏","₪ 1,295",Bed single,https://www.ikea.com/pimg/0637616_pe698429_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/hemnes-bed-frame-white-stain-30249546/,198.jpg
199,"SLÄKTמסגרת מיטה עם בסיס מפסי עץ, לבן, ‎90x200 ס""מ‏",₪ 595,Bed single,https://www.ikea.com/il/he/images/products/slaekt-bed-frame-with-slatted-bed-base-white__0637774_pe698536_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/slaekt-bed-frame-with-slatted-bed-base-white-s79227755/,199.jpg
200,"SLÄKTמסגרת מיטה עם ארגז אחסון, לבן, ‎90x200 ס""מ‏","₪ 1,390",Bed single,https://www.ikea.com/il/he/images/products/slaekt-bed-frame-with-underbed-and-storage-white__0637775_pe698535_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/slaekt-bed-frame-with-underbed-and-storage-white-s89227731/,200.jpg
201,"UTÅKERמיטה ניתנת לערימה, אורן, ‎80x200 ס""מ‏",₪ 995,Bed single,https://www.ikea.com/pimg/1161849_pe889565_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/utaker-stackable-bed-pine-00360484/,201.jpg
202,"BRIMNESמיטה נפתחת עם 2 מגירות, לבן, ‎80x200 ס""מ‏","₪ 1,395",Bed single,https://www.ikea.com/pimg/1161827_pe889528_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/brimnes-day-bed-frame-with-2-drawers-white-00228705/,202.jpg
203,"VIHALSמסגרת מיטה, לבן/Luröy, ‎90x200 ס""מ‏",₪ 595,Bed single,https://www.ikea.com/pimg/1446112_pe988552_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/vihals-bed-frame-white-luroey-s09581853/,203.jpg
204,"HEMNESמסגרת מיטה, גוון לבן/Lindbåden, ‎90x200 ס""מ‏","₪ 1,445",Bed single,https://www.ikea.com/il/he/images/products/hemnes-bed-frame-white-stain-lindbaden__0637616_pe698429_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/hemnes-bed-frame-white-stain-lindbaden-s69494914/,204.jpg
205,"HEMNESמיטה נפתחת עם 3 מגירות, לבן, ‎80x200 ס""מ‏","₪ 1,995",Bed single,https://www.ikea.com/pimg/1180454_pe896328_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/hemnes-day-bed-frame-with-3-drawers-white-90349326/,205.jpg
206,"VIHALSמיטה עם אחסון, לבן, ‎80x200 ס""מ‏","₪ 1,090",Bed single,https://www.ikea.com/pimg/1426644_pe979884_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/vihals-day-bed-frame-with-storage-white-s89571586/,206.jpg
207,"KURAמיטה דו-צדדית, לבן/אורן, ‎90x200 ס""מ‏","₪ 1,195",Bed single,https://www.ikea.com/il/he/images/products/kura-reversible-bed-white-pine__0636268_pe697768_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/kura-reversible-bed-white-pine-80253809/,207.jpg
208,"SLÄKTמסגרת מיטה עם אחסון+בסיס משלבי עץ, לבן, ‎90x200 ס""מ‏","₪ 1,895",Bed single,https://www.ikea.com/il/he/images/products/slaekt-bed-frame-w-storage-slatted-bedbase-white__0648346_pe704865_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/slaekt-bed-frame-w-storage-slatted-bedbase-white-s29291956/,208.jpg
209,"SMYGAמסגרת מיטה עם תא אחסון, אפור בהיר, ‎90x200 ס""מ‏","₪ 1,690",Bed single,https://www.ikea.com/pimg/1287535_pe933939_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/smyga-bed-frame-with-storage-light-grey-s59444142/,209.jpg
210,"LYNGÖRבסיס עם מזרן, Vågstranda דרגת קשיחות גבוהה/כחול בהיר אפור כהה, ‎90x200 ס""מ‏","₪ 2,895",Bed single,https://www.ikea.com/il/he/images/products/lyngoer-divan-bed-vagstranda-firm-light-blue-dark-grey__1246080_pe921978_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/lyngoer-divan-bed-vagstranda-firm-light-blue-dark-grey-s69542726/,210.jpg
211,"FLEKKEמיטה נפתחת+2 מגירות/2 מזרנים, לבן/Åfjäll דרגת קשיחות גבוהה, ‎80x200 ס""מ‏","₪ 2,885",Bed single,https://www.ikea.com/pimg/1162511_pe889845_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/flekke-day-bed-w-2-drawers-2-mattresses-white-afjaell-firm-s89521450/,211.jpg
212,"BRIMNESמיטה נפתחת+2 מגירות/2 מזרנים, לבן/Åfjäll דרגת קשיחות בינונית, ‎80x200 ס""מ‏","₪ 2,285",Bed single,https://www.ikea.com/pimg/1161840_pe889557_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/brimnes-day-bed-w-2-drawers-2-mattresses-white-afjaell-medium-firm-s39521160/,212.jpg
213,"TÄRNKULLENמיטה מרופדת, Vissle בז'/Luröy, ‎160x200 ס""מ‏","₪ 1,895",Bed upholstered,https://www.ikea.com/pimg/1323523_pe942742_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/taernkullen-upholstered-bed-frame-vissle-beige-luroey-s19564363/,213.jpg
214,"SLATTUMמסגרת מיטה מרופדת, Vissle אפור כהה, ‎160x200 ס""מ‏","₪ 1,100",Bed upholstered,https://www.ikea.com/pimg/1259335_pe926650_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/slattum-upholstered-bed-frame-vissle-dark-grey-40571248/,214.jpg
215,"IDANÄSמסגרת מיטה מרופדת, Gunnared אפור כהה, ‎180x200 ס""מ‏","₪ 2,795",Bed upholstered,https://www.ikea.com/il/he/images/products/idanaes-upholstered-bed-frame-gunnared-dark-grey__0953728_pe802888_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/idanaes-upholstered-bed-frame-gunnared-dark-grey-90458947/,215.jpg
216,"GLADSTADמסגרת מיטה מרופדת, Kabusa אפור בהיר, ‎140x200 ס""מ‏","₪ 1,595",Bed upholstered,https://www.ikea.com/il/he/images/products/gladstad-upholstered-bed-frame-kabusa-light-grey__0984348_pe816238_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/gladstad-upholstered-bed-frame-kabusa-light-grey-60490449/,216.jpg
217,"GLADSTADמסגרת מיטה מרופדת עם 2 ארגזי אחסון, Kabusa אפור בהיר, ‎140x200 ס""מ‏","₪ 2,140",Bed upholstered,https://www.ikea.com/il/he/images/products/gladstad-upholstered-bed-2-storage-boxes-kabusa-light-grey__1116349_pe872495_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/gladstad-upholstered-bed-2-storage-boxes-kabusa-light-grey-s09406798/,217.jpg
218,"RAMNEFJÄLLמסגרת מיטה מרופדת, Kilanda בז' בהיר/Luröy, ‎90x200 ס""מ‏",₪ 995,Bed upholstered,https://www.ikea.com/il/he/images/products/ramnefjaell-upholstered-bed-frame-kilanda-light-beige-luroey__1258168_pe927358_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/ramnefjaell-upholstered-bed-frame-kilanda-light-beige-luroey-s99552752/,218.jpg
219,"TÄLLÅSENמסגרת מיטה מרופדת, Kulsta אפור-ירוק, ‎160x200 ס""מ‏","₪ 1,495",Bed upholstered,https://www.ikea.com/il/he/images/products/taellasen-upholstered-bed-frame-kulsta-grey-green__1239398_pe918880_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/taellasen-upholstered-bed-frame-kulsta-grey-green-70538926/,219.jpg
220,"GLADSTADמסגרת מיטה מרופדת עם 4 ארגזי אחסון, Kabusa אפור בהיר, ‎160x200 ס""מ‏","₪ 2,885",Bed upholstered,https://www.ikea.com/il/he/images/products/gladstad-upholstered-bed-4-storage-boxes-kabusa-light-grey__1116349_pe872495_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/gladstad-upholstered-bed-4-storage-boxes-kabusa-light-grey-s59407012/,220.jpg
221,"TÄLLÅSENמסגרת מיטה מרופדת, Kulsta אפור-ירוק/Luröy, ‎160x200 ס""מ‏","₪ 1,695",Bed upholstered,https://www.ikea.com/il/he/images/products/taellasen-upholstered-bed-frame-kulsta-grey-green-luroey__1239398_pe918880_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/taellasen-upholstered-bed-frame-kulsta-grey-green-luroey-s29514754/,221.jpg
222,"RAMNEFJÄLLמסגרת מיטה מרופדת, Kilanda בז' בהיר, ‎160x200 ס""מ‏","₪ 1,395",Bed upholstered,https://www.ikea.com/il/he/images/products/ramnefjaell-upholstered-bed-frame-kilanda-light-beige__1258172_pe927371_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/ramnefjaell-upholstered-bed-frame-kilanda-light-beige-s69552744/,222.jpg
223,"TUFJORDמסגרת מיטה מרופדת, Tallmyra לבן/שחור, ‎160x200 ס""מ‏","₪ 3,095",Bed upholstered,https://www.ikea.com/il/he/images/products/tufjord-upholstered-bed-frame-tallmyra-white-black__1259500_pe926690_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/tufjord-upholstered-bed-frame-tallmyra-white-black-60573251/,223.jpg
224,"SAGESUNDמסגרת מיטה מרופדת, Diseröd חום/Luröy, ‎160x200 ס""מ‏","₪ 2,595",Bed upholstered,https://www.ikea.com/il/he/images/products/sagesund-upholstered-bed-frame-diseroed-brown-luroey__1124332_pe888920_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/sagesund-upholstered-bed-frame-diseroed-brown-luroey-s19496487/,224.jpg
225,"TUFJORDמסגרת מיטה מרופדת, Tallmyra לבן/שחור/Luröy, ‎160x200 ס""מ‏","₪ 3,295",Bed upholstered,https://www.ikea.com/il/he/images/products/tufjord-upholstered-bed-frame-tallmyra-white-black-luroey__1259500_pe926690_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/tufjord-upholstered-bed-frame-tallmyra-white-black-luroey-s09555321/,225.jpg
226,"SAGESUNDמסגרת מיטה מרופדת, Diseröd חום, ‎160x200 ס""מ‏","₪ 2,395",Bed upholstered,https://www.ikea.com/il/he/images/products/sagesund-upholstered-bed-frame-diseroed-brown__1124332_pe888920_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/sagesund-upholstered-bed-frame-diseroed-brown-30490380/,226.jpg
227,"GLADSTADמסגרת מיטה מרופדת, Kabusa אפור בהיר, ‎120x200 ס""מ‏","₪ 1,395",Bed upholstered,https://www.ikea.com/pimg/0984347_pe816236_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/gladstad-upholstered-bed-frame-kabusa-light-grey-00490447/,227.jpg
228,"IDANÄSמיטה מרופדת עם אחסון, Gunnared אפור כהה, ‎180x200 ס""מ‏","₪ 3,695",Bed upholstered,https://www.ikea.com/pimg/1012432_pe829085_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/idanaes-upholstered-ottoman-bed-gunnared-dark-grey-80458976/,228.jpg
229,"SLATTUMמסגרת מיטה מרופדת, Vissle אפור כהה, ‎90x200 ס""מ‏",₪ 795,Bed upholstered,https://www.ikea.com/pimg/1259336_pe926649_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/slattum-upholstered-bed-frame-vissle-dark-grey-80571251/,229.jpg
230,"GLADSTADמסגרת מיטה מרופדת עם 2 ארגזי אחסון, Kabusa אפור בהיר, ‎120x200 ס""מ‏","₪ 1,940",Bed upholstered,https://www.ikea.com/il/he/images/products/gladstad-upholstered-bed-2-storage-boxes-kabusa-light-grey__1151023_pe884728_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/gladstad-upholstered-bed-2-storage-boxes-kabusa-light-grey-s19406769/,230.jpg
231,"MÖRBYLÅNGAשולחן, פורניר אלון גוון חום, ‎220x100 ס""מ‏","₪ 3,595",Table dining,https://www.ikea.com/pimg/0737110_pe740888_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/moerbylanga-table-oak-veneer-brown-stained-20293766/,231.jpg
232,"MÖRBYLÅNGAשולחן, פורניר אלון גוון חום, 145 ס""מ","₪ 3,295",Table dining,https://www.ikea.com/pimg/0737109_pe740887_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/moerbylanga-table-oak-veneer-brown-stained-60412885/,232.jpg
233,"SANDSBERGשולחן, שחור, ‎110x67 ס""מ‏",₪ 245,Table dining,https://www.ikea.com/pimg/1074348_pe856162_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/sandsberg-table-black-s29420393/,233.jpg
234,"VIHALSשולחן, לבן/לבן, ‎125x74 ס""מ‏",₪ 295,Table dining,https://www.ikea.com/pimg/1388805_pe964975_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/vihals-table-white-white-s39578509/,234.jpg
235,"ÅLHULTשולחן, שחור/חום, ‎120x80 ס""מ‏",₪ 495,Table dining,https://www.ikea.com/pimg/1403278_pe969285_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/alhult-table-black-brown-40600793/,235.jpg
236,"VIHALSשולחן, לבן/לבן, ‎74x74 ס""מ‏",₪ 245,Table dining,https://www.ikea.com/pimg/1388807_pe964980_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/vihals-table-white-white-s59578508/,236.jpg
237,"VOXLÖVשולחן אוכל, במבוק בהיר, ‎180x90 ס""מ‏","₪ 1,295",Table dining,https://www.ikea.com/pimg/0997396_pe822660_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/voxloev-dining-table-light-bamboo-40434322/,237.jpg
238,"VIHALSשולחן, לבן/לבן, 107 ס""מ",₪ 345,Table dining,https://www.ikea.com/pimg/1388806_pe964976_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/vihals-table-white-white-s49589970/,238.jpg
239,"NÄSINGEשולחן, חום כהה צבוע/פורניר בוק, ‎130x80 ס""מ‏",₪ 795,Table dining,https://www.ikea.com/pimg/1393635_pe966298_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/naesinge-table-dark-brown-stained-beech-veneer-30587508/,239.jpg
240,"DANDERYDשולחן אוכל, לבן, ‎130x80 ס""מ‏",₪ 795,Table dining,https://www.ikea.com/pimg/1198595_pe904135_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/danderyd-dining-table-white-40568726/,240.jpg
241,"VIHALSשולחן מתקפל, לבן, ‎39/95/151x90 ס""מ‏",₪ 750,Table dining,https://www.ikea.com/pimg/1370482_pe958753_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/vihals-gateleg-table-white-70593574/,241.jpg
242,"SKOGSTAשולחן אוכל, עץ השיטה/שחור, ‎235x100 ס""מ‏","₪ 2,495",Table dining,https://www.ikea.com/il/he/images/products/skogsta-dining-table-acacia-black__0546603_pe656255_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/skogsta-dining-table-acacia-black-70419264/,242.jpg
243,"PINNTORPשולחן מתקפל, גוון חום בהיר/גוון לבן, ‎67/124x75 ס""מ‏",₪ 795,Table dining,https://www.ikea.com/pimg/1118101_pe872927_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pinntorp-gateleg-table-light-brown-stained-white-stained-70529465/,243.jpg
244,"MÖRBYLÅNGAשולחן, פורניר אלון גוון חום, ‎140x85 ס""מ‏","₪ 2,795",Table dining,https://www.ikea.com/pimg/0737108_pe740890_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/moerbylanga-table-oak-veneer-brown-stained-50386245/,244.jpg
245,"LISABOשולחן, פורניר עץ מילה, ‎140x78 ס""מ‏",₪ 895,Table dining,https://www.ikea.com/il/he/images/products/lisabo-table-ash-veneer__0737105_pe740883_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/lisabo-table-ash-veneer-70294339/,245.jpg
246,"DOCKSTAשולחן, לבן/לבן, 103 ס""מ",₪ 895,Table dining,https://www.ikea.com/pimg/0803262_pe768820_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/docksta-table-white-white-s19324995/,246.jpg
247,"LISABOשולחן, פורניר עץ מילה, 105 ס""מ",₪ 995,Table dining,https://www.ikea.com/il/he/images/products/lisabo-table-ash-veneer__0631745_pe695175_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/lisabo-table-ash-veneer-40416498/,247.jpg
248,"DANDERYDשולחן עם הארכה, פורניר אלון/לבן, ‎74/134x80 ס""מ‏",₪ 995,Table dining,https://www.ikea.com/pimg/1054451_pe847703_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/danderyd-drop-leaf-table-oak-veneer-white-10516121/,248.jpg
249,"PINNTORPשולחן, גוון חום בהיר/גוון לבן, ‎125x75 ס""מ‏",₪ 650,Table dining,https://www.ikea.com/pimg/1118109_pe872932_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pinntorp-table-light-brown-stained-white-stained-30529467/,249.jpg
250,"STRANDTORPשולחן נפתח, חום, ‎150/205/260x95 ס""מ‏","₪ 2,195",Table dining,https://www.ikea.com/pimg/0926900_pe789586_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/strandtorp-extendable-table-brown-80388587/,250.jpg
251,"NORDVIKENשולחן נפתח, עץ במראה עתיק, ‎152/223x95 ס""מ‏","₪ 1,995",Table dining,https://www.ikea.com/il/he/images/products/nordviken-extendable-table-antique-stain__1482451_pe1001019_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/nordviken-extendable-table-antique-stain-80488544/,251.jpg
252,"NÄSINGEשולחן נפתח, חום כהה צבוע/פורניר בוק, ‎130/190x80 ס""מ‏","₪ 1,100",Table dining,https://www.ikea.com/pimg/1393641_pe966304_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/naesinge-extendable-table-dark-brown-stained-beech-veneer-70587498/,252.jpg
253,"STOCKHOLM 2025שולחן, פורניר אלון/פורניר אלון, ‎230x90 ס""מ‏","₪ 2,695",Table dining,https://www.ikea.com/pimg/1373060_pe959872_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/stockholm-2025-table-oak-veneer-oak-veneer-s79579984/,253.jpg
254,"NÄSINGEשולחן, לבן, ‎80x60 ס""מ‏",₪ 495,Table dining,https://www.ikea.com/pimg/1393639_pe966302_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/naesinge-table-white-60587535/,254.jpg
255,"LACKשולחן קפה, לבן, ‎90x55 ס""מ‏",₪ 125,Table coffee,https://www.ikea.com/pimg/0750652_pe746803_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/lack-coffee-table-white-90449905/,255.jpg
256,"GLADOMשולחן הגשה, שחור, ‎45x53 ס""מ‏",₪ 95,Table coffee,https://www.ikea.com/pimg/0567223_pe664991_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/gladom-tray-table-black-50411990/,256.jpg
257,"LACKשולחן קפה, שחור-חום, ‎118x78 ס""מ‏",₪ 245,Table coffee,https://www.ikea.com/pimg/57537_pe163119_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/lack-coffee-table-black-brown-00104291/,257.jpg
258,"OLSERÖDשולחן צד, שחור/אפור כהה, ‎53x50 ס""מ‏",₪ 175,Table coffee,https://www.ikea.com/pimg/1150823_pe884681_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/olseroed-side-table-anthracite-dark-grey-40530917/,258.jpg
259,"HOLשולחן צד, עץ השיטה, ‎50x50 ס""מ‏",₪ 245,Table coffee,https://www.ikea.com/pimg/0108769_pe258448_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/hol-side-table-acacia-70161320/,259.jpg
260,"HOLMERUDשולחן צד, גוון אלון, ‎80x31 ס""מ‏",₪ 245,Table coffee,https://www.ikea.com/pimg/1193662_pe901564_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/holmerud-side-table-oak-effect-40541421/,260.jpg
261,"LACKשולחן צד, לבן, ‎55x55 ס""מ‏",₪ 65,Table coffee,https://www.ikea.com/pimg/0702210_pe724345_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/lack-side-table-white-30449908/,261.jpg
262,"VITTSJÖשולחן קפה, בז' בהיר/זכוכית, 75 ס""מ",₪ 295,Table coffee,https://www.ikea.com/il/he/images/products/vittsjoe-coffee-table-light-beige-glass__1406776_pe971098_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/vittsjoe-coffee-table-light-beige-glass-30604348/,262.jpg
263,"SONHULTסט שולחנות/2 יחידות, אפור/גוון אגוז",₪ 395,Table coffee,https://www.ikea.com/pimg/1329101_pe945076_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/sonhult-nest-of-tables-set-of-2-grey-walnut-effect-30578556/,263.jpg
264,"JAKOBSFORSשולחן קפה, חום כהה פורניר אלון צבוע, 80 ס""מ",₪ 595,Table coffee,https://www.ikea.com/pimg/1108164_pe869323_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/jakobsfors-coffee-table-dark-brown-stained-oak-veneer-50515167/,264.jpg
265,"KNARREVIKשידת לילה, שחור, ‎42x34 ס""מ‏",₪ 89,Table coffee,https://www.ikea.com/pimg/1255278_pe924478_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/knarrevik-bedside-table-black-20569977/,265.jpg
266,"STOCKHOLM 2025שולחן קפה, פורניר אלון זכוכית","₪ 1,195",Table coffee,https://www.ikea.com/pimg/1362696_pe955296_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/stockholm-2025-coffee-table-oak-veneer-glass-20586552/,266.jpg
267,"FRÖTORPשולחן קפה, שחור גוון שיש/שחור זכוכית, 88 ס""מ",₪ 750,Table coffee,https://www.ikea.com/pimg/1022505_pe832773_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/froetorp-coffee-table-anthracite-marble-effect-black-glass-70497582/,267.jpg
268,"BORGEBYשולחן קפה, פורניר ליבנה, 70 ס""מ",₪ 495,Table coffee,https://www.ikea.com/pimg/0987623_pe817609_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/borgeby-coffee-table-birch-veneer-70389356/,268.jpg
269,"LACKשולחן צד, לבן, ‎35x35 ס""מ‏",₪ 49,Table coffee,https://www.ikea.com/pimg/1057250_pe848800_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/lack-side-table-white-30514791/,269.jpg
270,"LISTERBYשולחן צד, חום כהה פורניר בוק, 50 ס""מ",₪ 450,Table coffee,https://www.ikea.com/pimg/1170329_pe892780_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/listerby-side-table-dark-brown-beech-veneer-10562250/,270.jpg
271,"LISABOשולחן קפה, פורניר עץ מילה, ‎70x70 ס""מ‏",₪ 495,Table coffee,https://www.ikea.com/pimg/0735610_pe740033_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/lisabo-coffee-table-ash-veneer-90297657/,271.jpg
272,"BAGGBODAשולחן צד, צהוב בהיר, ‎71x50 ס""מ‏",₪ 395,Table coffee,https://www.ikea.com/pimg/1265556_pe927742_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/baggboda-side-table-light-yellow-20555089/,272.jpg
273,"VITTERYDשולחן קפה מתכוונן, לבן, 97 ס""מ",₪ 795,Table coffee,https://www.ikea.com/pimg/1213700_pe911226_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/vitteryd-adjustable-coffee-table-white-20530065/,273.jpg
274,"JÄTTESTAשולחן צד, שחור, ‎95x30 ס""מ‏",₪ 545,Table coffee,https://www.ikea.com/il/he/images/products/jaettesta-side-table-black__1154351_pe886005_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/jaettesta-side-table-black-90521915/,274.jpg
275,"GUTTANEשולחן קפה, אלון, ‎116x39 ס""מ‏",₪ 750,Table coffee,https://www.ikea.com/pimg/1369155_pe958055_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/guttane-coffee-table-oak-10587712/,275.jpg
276,"IDANÄSשולחן קפה, לבן, ‎107x55 ס""מ‏","₪ 1,195",Table coffee,https://www.ikea.com/pimg/1161069_pe889277_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/idanaes-coffee-table-white-20487873/,276.jpg
277,"HAVSTAסט שולחנות/2 יחידות, לבן",₪ 695,Table coffee,https://www.ikea.com/pimg/1294503_pe935480_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/havsta-nest-of-tables-set-of-2-white-60404201/,277.jpg
278,"KVISTBROשולחן אחסון, לבן, 44 ס""מ",₪ 175,Table coffee,https://www.ikea.com/pimg/0477822_pe618485_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/kvistbro-storage-table-white-30349452/,278.jpg
279,"KALLAXשולחן כתיבה, לבן, ‎111x39 ס""מ‏",₪ 395,Table desk,https://www.ikea.com/pimg/1327543_pe944490_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/kallax-desk-white-30582445/,279.jpg
280,"LAGKAPTEN / ALEXשולחן כתיבה, לבן, ‎200x60 ס""מ‏","₪ 1,040",Table desk,https://www.ikea.com/il/he/images/products/lagkapten-alex-desk-white__0976159_pe813052_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/lagkapten-alex-desk-white-s59417619/,280.jpg
281,"MICKEשולחן כתיבה, לבן, ‎142x50 ס""מ‏",₪ 545,Table desk,https://www.ikea.com/pimg/0736020_pe740347_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/micke-desk-white-90214308/,281.jpg
